"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Zoe Bloom",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"16,791,106","
				504			","Weight:
							114 lbs (52 kg)","Born:
							1980-03-04,Birthplace:
							Pittsburgh, Pennsylvania, United States of America,Height:
							5 ft 2 in (157 cm),Weight:
							114 lbs (52 kg)","0"
"Asahi Mizuno",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"9,501","
				505			",NA,"Born:
							1990-11-12,Birthplace:
							Tokyo, Japan,Height:
							5 ft 5 in (165 cm)","0"
"Izzy Bell",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"68,201,125","
				506			","Weight:
							114 lbs (52 kg)","Born:
							1995-11-30,Birthplace:
							Minnesota, United States of America,Height:
							5 ft 6 in (168 cm),Weight:
							114 lbs (52 kg)","0"
"Lily Love",NA,"1991-12-11",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"61,604,948","
				507			","Weight:
						125 lbs (57 kg)","Born:
						1991-12-11,Birthplace:
						Gulf Shores, Alabama, United States of America,Height:
						5 ft 3 in (160 cm),Weight:
						125 lbs (57 kg)","0"
"Priya Price",NA,"Florida, United States of America",NA,"Height:
						5 ft 2 in (157 cm)",NA,NA,NA,NA,"35,470,677","
				508			","Weight:
						126 lbs (57 kg)","Birthplace:
						Florida, United States of America,Height:
						5 ft 2 in (157 cm),Weight:
						126 lbs (57 kg)","0"
"Alycia Starr",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"7,271,637","
				510			","Weight:
							150 lbs (68 kg)","Born:
							1987-09-20,Birthplace:
							Las Vegas, Nevada, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							150 lbs (68 kg)","0"
"Sunny Lane",NA,"1980-03-02",NA,"Height:
						5 ft 0 in (152 cm)",NA,NA,NA,NA,"91,580,753","
				511			","Weight:
						110 lbs (50 kg)","Born:
						1980-03-02,Birthplace:
						Georgia, United States of America,Height:
						5 ft 0 in (152 cm),Weight:
						110 lbs (50 kg)","0"
"Lisa Sparxxx","Gender:
							Female","Oct 6, 1976","Measurements:
								36DD-30-36","Height:
								5 ft 8 in (173 cm)","Pornstar Profile Views:
								1,864,744","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        18.7K        ","
        17.5M        ","
                                                            
                                                    512            ","Weight:
								139 lbs (63 kg)","Gender:
							Female,Birthday:
							Oct 6, 1976,Age:
							42,Star Sign:
							Libra,Measurements:
								36DD-30-36,Height:
								5 ft 8 in (173 cm),Weight:
								139 lbs (63 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Tattoos:
							Yes,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Nashville, US,Pornstar Profile Views:
								1,864,744,Career Status:
							Active
                        ,Career Start and End:
							
								2003 to
								Present							
						,Profile Views:
                                45,860,Videos Watched:
                                431,Joined:
                                3 years ago","1"
"Lady Gaga",NA,NA,NA,NA,NA,NA,NA,NA,"5,584,211","
				513			",NA,"Born:
							1986-03-28","0"
"Megan Salinas",NA,"1994-03-02",NA,"Height:
						5 ft 2 in (157 cm)",NA,NA,NA,NA,"73,252,791","
				514			","Weight:
						99 lbs (45 kg)","Born:
						1994-03-02,Birthplace:
						Texas, United States of America,Height:
						5 ft 2 in (157 cm),Weight:
						99 lbs (45 kg)","0"
"Ashe Maree",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"26,491","
				515			",NA,"Born:
							1993-06-25,Birthplace:
							California, United States of America,Height:
							5 ft 9 in (175 cm),Website:
							Official Site","0"
"Codi Vore","Gender:
							Female","May 18, 1995","Measurements:
								28K-28-40","Height:
								5 ft 2 in (157 cm)","Pornstar Profile Views:
								538,540","Career Status:
							Active
                        ","Interested in:
							Guys","
        14.7K        ","
        8.8M        ","
                                                            
                                                    516            ","Weight:
								139 lbs (63 kg)","Gender:
							Female,Birthday:
							May 18, 1995,Age:
							23,Measurements:
								28K-28-40,Height:
								5 ft 2 in (157 cm),Weight:
								139 lbs (63 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Interests and hobbies:
								puzzles,Relationship status:
							Open,Interested in:
							Guys,City and Country:
							Las Vegas, US,Turn Ons:
								light nipple play, deconstructionism, good weed,Turn Offs:
								meanies,Pornstar Profile Views:
								538,540,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                178,356,Videos Watched:
                                144,Joined:
                                1 year ago","1"
"Silvia Saint",NA,"1976-02-12",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"28,637,927","
				517			","Weight:
						110 lbs (50 kg)","Born:
						1976-02-12,Birthplace:
						Kyjov, Czech Republic,Height:
						5 ft 5 in (165 cm),Weight:
						110 lbs (50 kg)","0"
"Amilia Onyx",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"18,155,211","
				519			","Weight:
							141 lbs (64 kg)","Born:
							1999-03-16,Birthplace:
							Pittsburgh, Pennsylvania, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							141 lbs (64 kg)","0"
"Cindy Starfall",NA,"1989-11-28",NA,"Height:
						5 ft 1 in (155 cm)",NA,NA,NA,NA,"56,620,624","
				520			","Weight:
						95 lbs (43 kg)","Born:
						1989-11-28,Height:
						5 ft 1 in (155 cm),Weight:
						95 lbs (43 kg)","0"
"Lexi Aaane","Gender:
							Couple","Jul 22, 1997","Measurements:
								32B--","Height:
								5 ft 4 in (163 cm)","Pornstar Profile Views:
								215,982","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        63.6K        ","
        29.4M        ","
                                                            
                                                    521            ","Weight:
								108 lbs (49 kg)","Gender:
							Couple,Birthday:
							Jul 22, 1997,Age:
							21,Measurements:
								32B--,Height:
								5 ft 4 in (163 cm),Weight:
								108 lbs (49 kg),Ethnicity:
								Latin,Background:
								Mexican,Hair Color:
								Brunette,Tattoos:
							Yes,Relationship status:
							Taken,Interested in:
							Guys and Girls,City and Country:
							BJland, US,Turn Ons:
								Jerking off to me, soft talk in my ear, kissing in neck, getting my Pussy eaten out until i cum, Married Guys, Respectful men, guys cooking,Turn Offs:
								Rude people, when guys ask for Nudes,,Pornstar Profile Views:
								215,982,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                695,585,Videos Watched:
                                1,166,Joined:
                                1 year ago","1"
"Karissa Kane",NA,"1996-09-06",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"55,792,633","
				522			","Weight:
						130 lbs (59 kg)","Born:
						1996-09-06,Birthplace:
						Los Angeles, California, United States of America,Height:
						5 ft 6 in (168 cm),Weight:
						130 lbs (59 kg)","0"
"Cathy Heaven",NA,"1980-07-28",NA,"Height:
						5 ft 5 in (165 cm)",NA,NA,NA,NA,"46,916,177","
				523			","Weight:
						132 lbs (60 kg)","Born:
						1980-07-28,Birthplace:
						Hungary,Height:
						5 ft 5 in (165 cm),Weight:
						132 lbs (60 kg)","0"
"Syren De Mer",NA,"1969-06-24",NA,"Height:
						5 ft 6 in (168 cm)",NA,NA,NA,NA,"132,610,031","
				524			","Weight:
						126 lbs (57 kg)","Born:
						1969-06-24,Birthplace:
						Seattle, Washington, United States of America,Height:
						5 ft 6 in (168 cm),Weight:
						126 lbs (57 kg)","0"
"Traci Lords",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"142,221","
				525			","Weight:
							114 lbs (52 kg)","Born:
							1968-05-07,Birthplace:
							Steubenville, Ohio, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							114 lbs (52 kg),Website:
							Official Site","0"
"Chloe",NA,NA,NA,NA,NA,NA,NA,NA,"494,942","
				526			",NA,"","0"
"Rahyndee James","Gender:
							Female","May 16, 1991","Measurements:
								32C-24-34","Height:
								5 ft 2 in (157 cm)","Pornstar Profile Views:
								1,459,619","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        34.4K        ","
        48.3M        ","
                                                            
                                                    527            ","Weight:
								110 lbs (50 kg)","Gender:
							Female,Birthday:
							May 16, 1991,Age:
							27,Star Sign:
							Taurus,Measurements:
								32C-24-34,Height:
								5 ft 2 in (157 cm),Weight:
								110 lbs (50 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Brunette,Tattoos:
							Yes,Interests and hobbies:
								Posting hot videos and pictures online for you guys to enjoy. I am a huge fitness fanatic. Love nature, hiking, traveling, exploring... I have a lot of energy and like to keep busy with fun adventures.,Relationship status:
							Open,Interested in:
							Guys and Girls,Hometown:
							Panama City Beach, FL,City and Country:
							Las Vegas, US,Turn Ons:
								I like guys and girls, big dicks, big booties, big tits,Turn Offs:
								Trolls,Pornstar Profile Views:
								1,459,619,Career Status:
							Active
                        ,Career Start and End:
							
								2012 to
								Present							
						,Profile Views:
                                133,549,Videos Watched:
                                20,Joined:
                                2 years ago","1"
"Ginny Potter","Gender:
							Female","Jan 6, 1991","Measurements:
								--",NA,"Pornstar Profile Views:
								288,254","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        12K        ","
        7.1M        ","
                                                            
                                                    529            ",NA,"Gender:
							Female,Birthday:
							Jan 6, 1991,Age:
							27,Measurements:
								--,Ethnicity:
								White,Hair Color:
								Brunette,Relationship status:
							Single,Interested in:
							Guys and Girls,City and Country:
							Seattle, US,Pornstar Profile Views:
								288,254,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                33,037,Videos Watched:
                                30,Joined:
                                1 year ago","1"
"Jayla Foxx",NA,"1988-09-12",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"14,491,893","
				531			","Weight:
						114 lbs (52 kg)","Born:
						1988-09-12,Birthplace:
						Ft. Lauderdale, Florida, United States of America,Height:
						5 ft 3 in (160 cm),Weight:
						114 lbs (52 kg)","0"
"Karmen Karma","Gender:
							Female","Aug 5, 1991","Measurements:
								34C-25-34","Height:
								5 ft 6 in (168 cm)","Pornstar Profile Views:
								800,876","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        24.4K        ","
        46.7M        ","
                                    
                                532            ","Weight:
								119 lbs (54 kg)","Gender:
							Female,Birthday:
							Aug 5, 1991,Age:
							27,Star Sign:
							Leo,Measurements:
								34C-25-34,Height:
								5 ft 6 in (168 cm),Weight:
								119 lbs (54 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Black,Tattoos:
							Yes,Piercings:
							Yes,Relationship status:
							Taken,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Pornstar Profile Views:
								800,876,Career Status:
							Active
                        ,Career Start and End:
							
								2013 to
								Present							
						,Profile Views:
                                46,939,Videos Watched:
                                29,Joined:
                                2 years ago","1"
"Bobbi Starr",NA,"1983-04-06",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"91,155,460","
				533			","Weight:
						130 lbs (59 kg)","Born:
						1983-04-06,Birthplace:
						Santa Clara, California, United States of America,Height:
						5 ft 8 in (173 cm),Weight:
						130 lbs (59 kg)","0"
"Daphne Rosen",NA,"1982-06-09",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"37,839,850","
				534			","Weight:
						121 lbs (55 kg)","Born:
						1982-06-09,Birthplace:
						Tel Aviv, Israel,Height:
						5 ft 3 in (160 cm),Weight:
						121 lbs (55 kg)","0"
"Alice March",NA,"1994-02-13",NA,"Height:
						5 ft 1 in (155 cm)",NA,NA,NA,NA,"86,846,048","
				535			","Weight:
						95 lbs (43 kg)","Born:
						1994-02-13,Birthplace:
						United States of America,Height:
						5 ft 1 in (155 cm),Weight:
						95 lbs (43 kg)","0"
"Nicole Bexley",NA,"1997-07-21",NA,"Height:
						5 ft 2 in (157 cm)",NA,NA,NA,NA,"72,506,377","
				536			","Weight:
						101 lbs (46 kg)","Born:
						1997-07-21,Birthplace:
						Miami, Florida, United States of America,Height:
						5 ft 2 in (157 cm),Weight:
						101 lbs (46 kg)","0"
"Lacey Duvalle",NA,"1982-04-05",NA,"Height:
						5 ft 2 in (157 cm)",NA,NA,NA,NA,"73,455,319","
				537			","Weight:
						90 lbs (41 kg)","Born:
						1982-04-05,Birthplace:
						Washington D.C., United States of America,Height:
						5 ft 2 in (157 cm),Weight:
						90 lbs (41 kg)","0"
"Tiffany Thompson",NA,"1992-07-25",NA,"Height:
						5 ft 8 in (173 cm)",NA,NA,NA,NA,"21,260,923","
				538			","Weight:
						126 lbs (57 kg)","Born:
						1992-07-25,Birthplace:
						Mission Viejo, California, United States of America,Height:
						5 ft 8 in (173 cm),Weight:
						126 lbs (57 kg)","0"
"Leigh Darby",NA,"1980-03-02",NA,"Height:
						5 ft 11 in (180 cm)",NA,NA,NA,NA,"33,407,853","
				539			","Weight:
						139 lbs (63 kg)","Born:
						1980-03-02,Birthplace:
						Manchester, England, United Kingdom,Height:
						5 ft 11 in (180 cm),Weight:
						139 lbs (63 kg)","0"
"Gina Wild",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"20,585,961","
				540			","Weight:
							106 lbs (48 kg)","Born:
							1970-12-06,Birthplace:
							Eschweiler, Germany,Height:
							5 ft 3 in (160 cm),Weight:
							106 lbs (48 kg)","0"
"Daisy Dabs","Gender:
							Couple","Oct 31, 1994","Measurements:
								--",NA,"Pornstar Profile Views:
								843,595","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        117K        ","
        85.1M        ","
                                                            
                                                    541            ",NA,"Gender:
							Couple,Birthday:
							Oct 31, 1994,Age:
							24,Measurements:
								--,Ethnicity:
								Latin,Hair Color:
								Brunette,Interests and hobbies:
								Weed, Wax, Video games, Netflix, Pornhub, Cats, Anime,  N64Junkie, Lotrfangirl.,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Los Angeles, US,Turn Ons:
								I just love a man who knows how to treat a women right but I also love a guy who lets me dominate them but he has to know when its time to choke your good ill schoolgirl as well :),Turn Offs:
								Not many, like I dont even really care about looks as long as you are there for me. Guys who don't get my Private Snapchat or Skype show but expect to meet up. -_-,Pornstar Profile Views:
								843,595,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                1,605,624,Videos Watched:
                                1,537,Joined:
                                4 years ago","1"
"Amber Lynn Bach",NA,"1972-07-03",NA,"Height:
						5 ft 4 in (163 cm)",NA,NA,NA,NA,"38,463,682","
				542			","Weight:
						112 lbs (51 kg)","Born:
						1972-07-03,Birthplace:
						Philadelphia, Pennsylvania, United States of America,Height:
						5 ft 4 in (163 cm),Weight:
						112 lbs (51 kg)","0"
