"name","gender","age","measurements","height","profile_view","status","orientation","subscribe","video_view","rank","weight","info_text","verified"
"Pamela Mann",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"81,798",9432,NA,"Height:
							5 ft 2 in (157 cm)",0
"Lilit Sweet","Gender:
							Female","Jul 21, 1988","Measurements:
								--",NA,"Pornstar Profile Views:
								41","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        321        ","
        1.7K        ",9145,NA,"Gender:
							Female,Birthday:
							Jul 21, 1988,Age:
							30,Measurements:
								--,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							Budapest, UA,Pornstar Profile Views:
								41,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                2,402,Videos Watched:
                                2,Joined:
                                8 months ago",1
"Alexia Milano",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"702,696",10303,"Weight:
							119 lbs (54 kg)","Born:
							1984-05-16,Birthplace:
							Portland, Oregon, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							119 lbs (54 kg)",0
"Olena",NA,NA,NA,NA,NA,NA,NA,NA,"133,267",8059,NA,"",0
"Idoia Durante",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"93,569",8883,"Weight:
							106 lbs (48 kg)","Birthplace:
							Bilbao, Spain,Height:
							5 ft 4 in (163 cm),Weight:
							106 lbs (48 kg)",0
"Kassius Kay",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"852,123",10964,"Weight:
							107 lbs (49 kg)","Born:
							1990-03-20,Birthplace:
							United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							107 lbs (49 kg),Website:
							Official Site",0
"Taylor Kross",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"216,669",12416,NA,"Birthplace:
							United States of America,Height:
							5 ft 3 in (160 cm)",0
"Kitty Von Dolce",NA,NA,NA,NA,NA,NA,NA,NA,"3,561",12710,NA,"",0
"Vicca Star",NA,NA,NA,NA,NA,NA,NA,NA,"3,168",13555,NA,"",0
"Victoria Sapphire",NA,NA,NA,NA,NA,NA,NA,NA,"125,940",13331,NA,"",0
"Daryn Darby",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"941,634",8191,"Weight:
							134 lbs (61 kg)","Born:
							1986-07-18,Birthplace:
							United States of America,Height:
							5 ft 8 in (173 cm),Weight:
							134 lbs (61 kg)",0
"Chandler Steele",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"565,238",9779,"Weight:
							106 lbs (48 kg)","Born:
							1974-12-02,Birthplace:
							California, United States of America,Height:
							5 ft 3 in (160 cm),Weight:
							106 lbs (48 kg)",0
"Camrie Foxxx",NA,NA,NA,NA,NA,NA,NA,NA,"1,942,701",8877,NA,"",0
"Pamela Blue",NA,NA,NA,NA,NA,NA,NA,NA,"99,350",12977,NA,"",0
"Alyssa Chase",NA,NA,NA,NA,NA,NA,NA,NA,"1,888",11170,NA,"",0
"Kathy Blanche",NA,NA,NA,NA,NA,NA,NA,NA,"39,500",9896,NA,"Born:
							1985-05-31",0
"Taylor Dante",NA,NA,NA,NA,NA,NA,NA,NA,"50,827",12174,NA,"Born:
							1963-11-02",0
"Candice Cox",NA,NA,NA,NA,NA,NA,NA,NA,"103,457",11443,NA,"Born:
							1987-01-30,Birthplace:
							United States of America",0
"AmberDawnxxx","Gender:
							Female","Aug 6, 1976","Measurements:
								36C-26-40","Height:
								5 ft 6 in (168 cm)","Pornstar Profile Views:
								27,624","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        13.5K        ","
        5.2M        ",8980,"Weight:
								128 lbs (58 kg)","Gender:
							Female,Birthday:
							Aug 6, 1976,Age:
							42,Measurements:
								36C-26-40,Height:
								5 ft 6 in (168 cm),Weight:
								128 lbs (58 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Red,Tattoos:
							Yes,Interests and hobbies:
								vegan cooking, healthy lifestyle, nature, nudity,Relationship status:
							Open,Interested in:
							Guys and Girls,City and Country:
							San Francisco Bay Area, CA, US,Turn Ons:
								being in nature, healthy food, good manners, wisdom, humility, reading, horny people, daddy spankings, financial dominating men, spankings, big cock sucking, musclemen, womens asses, working out, eating pussy, spanking girls,Turn Offs:
								Entitled, broke-ass, cocky, dirty-dick, ugly dicks, trophy hunters, fishermen, rednecks from Chico, trucks with no cargo, ignorant stubborn old white dudes.,Pornstar Profile Views:
								27,624,Career Status:
							Active
                        ,Career Start and End:
							
								 to
								Present							
						,Profile Views:
                                152,702,Videos Watched:
                                234,Joined:
                                3 years ago",1
"Teressa Bizarre",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"868,081",10367,"Weight:
							115 lbs (52 kg)","Born:
							1993-01-09,Birthplace:
							Czech Republic,Height:
							5 ft 4 in (163 cm),Weight:
							115 lbs (52 kg)",0
"Sindee Shay",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"232,031",9998,"Weight:
							134 lbs (61 kg)","Born:
							1975-06-21,Birthplace:
							United States of America,Height:
							5 ft 9 in (175 cm),Weight:
							134 lbs (61 kg)",0
"Olga Polansky",NA,NA,NA,"Height:
							5 ft 10 in (178 cm)",NA,NA,NA,NA,"1,183,461",8557,"Weight:
							134 lbs (61 kg)","Birthplace:
							Poland,Height:
							5 ft 10 in (178 cm),Weight:
							134 lbs (61 kg)",0
"Supremacy",NA,NA,NA,NA,NA,NA,NA,NA,"369,346",8807,NA,"",0
"Teddi Austin",NA,NA,NA,NA,NA,NA,NA,NA,"17,932",13598,NA,"",0
"Roshell Starr",NA,NA,NA,NA,NA,NA,NA,NA,"417",12830,NA,"",0
"Celeste Mulet",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"179,662",9250,"Weight:
							104 lbs (47 kg)","Born:
							1979-11-14,Birthplace:
							Illinois, United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							104 lbs (47 kg)",0
"Mocha Love",NA,NA,NA,NA,NA,NA,NA,NA,"3,542,482",10389,NA,"",0
"Freddie Elle",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"779,908",11396,"Weight:
							148 lbs (67 kg)","Born:
							1982-11-22,Birthplace:
							Huntington Beach, California, United States of America,Height:
							5 ft 9 in (175 cm),Weight:
							148 lbs (67 kg)",0
"Jasse Monroe",NA,NA,NA,NA,NA,NA,NA,NA,"245,969",10218,NA,"Birthplace:
							San Diego, California, United States of America",0
"Adriana Jones",NA,NA,NA,NA,NA,NA,NA,NA,"13,323",11274,NA,"",0
"Kayla Raynes",NA,NA,NA,NA,NA,NA,NA,NA,"171,411",11598,NA,"",0
"Kassi Nova",NA,NA,NA,NA,NA,NA,NA,NA,"223,767",9510,NA,"Born:
							1966-02-18",0
"Carmen Collins",NA,NA,NA,NA,NA,NA,NA,NA,"114,229",12873,NA,"",0
"Abby O'Toole",NA,NA,NA,NA,NA,NA,NA,NA,"81,384",11400,NA,"",0
"Evita Fine",NA,NA,NA,NA,NA,NA,NA,NA,"588,470",12033,NA,"",0
"Wendy Muller",NA,NA,NA,NA,NA,NA,NA,NA,"137,191",9062,NA,"Birthplace:
							Latvia",0
"Florence Dolce",NA,NA,NA,NA,NA,NA,NA,NA,"807,613",8667,NA,"",0
"Jennifer Siguer",NA,NA,NA,NA,NA,NA,NA,NA,"471,487",13472,NA,"",0
"Alexandra Smith",NA,NA,NA,NA,NA,NA,NA,NA,"625",10908,NA,"Birthplace:
							Spain",0
"Kelley Cabbana",NA,"Florida, United States of America",NA,"Height:
						5 ft 3 in (160 cm)",NA,NA,NA,NA,"718,968",7858,"Weight:
						121 lbs (55 kg)","Birthplace:
						Florida, United States of America,Height:
						5 ft 3 in (160 cm),Weight:
						121 lbs (55 kg)",0
"Mercedez Santos",NA,NA,NA,NA,NA,NA,NA,NA,"959,556",8876,NA,"",0
"Electra Angels",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"542,821",11437,"Weight:
							110 lbs (50 kg)","Born:
							1983-02-24,Birthplace:
							Hungary,Height:
							5 ft 6 in (168 cm),Weight:
							110 lbs (50 kg)",0
"Virginee",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"755,641",7805,"Weight:
							130 lbs (59 kg)","Born:
							1986-07-05,Birthplace:
							Hungary,Height:
							5 ft 8 in (173 cm),Weight:
							130 lbs (59 kg)",0
"Sarah Lewis",NA,NA,NA,NA,NA,NA,NA,NA,"172,315",11166,NA,"",0
"Laura Lyons",NA,NA,NA,NA,NA,NA,NA,NA,"221,383",10561,NA,"",0
"Promesita",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"1,664,697",9082,"Weight:
							108 lbs (49 kg)","Born:
							1987-12-21,Birthplace:
							Stredocesky Kraj, Czech Republic,Height:
							5 ft 3 in (160 cm),Weight:
							108 lbs (49 kg)",0
"Nataly Paris",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"583,819",10226,"Weight:
							104 lbs (47 kg)","Born:
							1984-12-06,Birthplace:
							Madrid, Spain,Height:
							5 ft 7 in (170 cm),Weight:
							104 lbs (47 kg)",0
"Suckable",NA,NA,NA,NA,NA,NA,NA,NA,"3,006,853",9592,NA,"Born:
							1981-06-20,Birthplace:
							United States of America",0
"Brownie Deluxxx",NA,NA,NA,NA,NA,NA,NA,NA,"497,403",8786,NA,"Birthplace:
							United States of America",0
"Cinder Golds",NA,NA,NA,NA,NA,NA,NA,NA,"146,537",12171,NA,"",0
"Danielle Dai",NA,NA,NA,NA,NA,NA,NA,NA,"26,241",9960,NA,"",0
"Ka Lee",NA,NA,NA,"Height:
							5 ft 0 in (152 cm)",NA,NA,NA,NA,"566,482",8070,"Weight:
							94 lbs (43 kg)","Born:
							1976-04-03,Birthplace:
							Fairfax, United States of America,Height:
							5 ft 0 in (152 cm),Weight:
							94 lbs (43 kg)",0
"Emily Cash",NA,NA,NA,NA,NA,NA,NA,NA,"197,676",8151,NA,"Birthplace:
							Colombia",0
"Addison O'riley",NA,NA,NA,"Height:
							5 ft 10 in (178 cm)",NA,NA,NA,NA,"7,709,173",7665,"Weight:
							126 lbs (57 kg)","Born:
							1986-06-23,Birthplace:
							Orlando, Florida, United States of America,Height:
							5 ft 10 in (178 cm),Weight:
							126 lbs (57 kg)",0
"Kendra Lee",NA,NA,NA,NA,NA,NA,NA,NA,"894,023",8239,NA,"",0
"Lucette Nice",NA,NA,NA,NA,NA,NA,NA,NA,"156,880",6411,NA,"Birthplace:
							Hungary",0
"Cindy Dee",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"277,649",8928,"Weight:
							108 lbs (49 kg)","Born:
							1989-06-18,Birthplace:
							Russia,Height:
							5 ft 4 in (163 cm),Weight:
							108 lbs (49 kg)",0
"Stacy Bride",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"15,128",7201,NA,"Birthplace:
							Las Vegas, Nevada, United States of America,Height:
							5 ft 5 in (165 cm)",0
"Ashley Woods",NA,NA,NA,"Height:
							5 ft 2 in (157 cm)",NA,NA,NA,NA,"429,317",7153,"Weight:
							95 lbs (43 kg)","Born:
							1993-02-02,Birthplace:
							Czech Republic,Height:
							5 ft 2 in (157 cm),Weight:
							95 lbs (43 kg)",0
"Nina Star",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"1,080,080",7127,"Weight:
							161 lbs (73 kg)","Birthplace:
							Dallas, Texas, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							161 lbs (73 kg)",0
"Samantha Foxx",NA,NA,NA,NA,NA,NA,NA,NA,"725,617",7017,NA,"",0
"Heidi Hampton",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"6,233",6188,"Weight:
							130 lbs (59 kg)","Born:
							1996-09-01,Birthplace:
							Ontario, Canada,Height:
							5 ft 6 in (168 cm),Weight:
							130 lbs (59 kg)",0
"Kate Sottile",NA,NA,NA,NA,NA,NA,NA,NA,"4,748",7986,NA,"Born:
							1991-01-01,Birthplace:
							Latvia",0
"Lexi Kartel",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"3,746,993",7408,"Weight:
							112 lbs (51 kg)","Born:
							1992-10-14,Birthplace:
							Seattle, Washington, United States of America,Height:
							5 ft 4 in (163 cm),Weight:
							112 lbs (51 kg)",0
"Angelica Sweet",NA,NA,NA,NA,NA,NA,NA,NA,"137,998",7346,NA,"",0
"Jenny Appach",NA,NA,NA,NA,NA,NA,NA,NA,"85,467",7690,NA,"",0
"Havana Sin",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"911,145",7789,NA,"Birthplace:
							England,Height:
							5 ft 4 in (163 cm)",0
"Dolly Delight",NA,NA,NA,NA,NA,NA,NA,NA,"147,866",7868,NA,"Born:
							1990-06-24",0
"Sophia Lynn",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"1,068,865",7317,"Weight:
							110 lbs (50 kg)","Born:
							1984-07-30,Birthplace:
							Sarasota, Florida, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							110 lbs (50 kg)",0
"Sheila Brown",NA,NA,NA,NA,NA,NA,NA,NA,"188,107",7670,NA,"",0
"Sabrina Starr",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"429,540",7952,"Weight:
							99 lbs (45 kg)","Born:
							1988-07-15,Height:
							5 ft 5 in (165 cm),Weight:
							99 lbs (45 kg)",0
"Holly Dee",NA,NA,NA,NA,NA,NA,NA,NA,"92,511",8259,NA,"",0
"Amelie Pure",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"293,927",6667,"Weight:
							115 lbs (52 kg)","Born:
							1990-03-08,Birthplace:
							Russia,Height:
							5 ft 4 in (163 cm),Weight:
							115 lbs (52 kg)",0
"Sally Layd",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"2,697,813",6476,"Weight:
							132 lbs (60 kg)","Born:
							1961-10-22,Birthplace:
							Baltimore, Maryland, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							132 lbs (60 kg)",0
"Brenda Fox",NA,NA,NA,NA,NA,NA,NA,NA,"242,928",8427,NA,"",0
"Cherry Bomb",NA,NA,NA,NA,NA,NA,NA,NA,"94,647",6423,NA,"",0
"Allie Foster",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"1,396,795",7219,"Weight:
							115 lbs (52 kg)","Born:
							1987-09-17,Birthplace:
							Portland, Indiana, United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							115 lbs (52 kg)",0
"Cali Nova",NA,NA,NA,"Height:
							5 ft 1 in (155 cm)",NA,NA,NA,NA,"5,372,920",7092,"Weight:
							106 lbs (48 kg)","Born:
							1987-04-30,Birthplace:
							Malibu, California, United States of America,Height:
							5 ft 1 in (155 cm),Weight:
							106 lbs (48 kg)",0
"Veronica Diamond",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"696,519",10610,"Weight:
							104 lbs (47 kg)","Born:
							1985-05-27,Birthplace:
							Czech Republic,Height:
							5 ft 4 in (163 cm),Weight:
							104 lbs (47 kg)",0
"Rosario Stone",NA,NA,NA,"Height:
							5 ft 9 in (175 cm)",NA,NA,NA,NA,"1,593,691",6974,"Weight:
							143 lbs (65 kg)","Born:
							1983-09-30,Birthplace:
							Miami, Florida, United States of America,Height:
							5 ft 9 in (175 cm),Weight:
							143 lbs (65 kg)",0
"Kayla Kupcakes",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"356,970",7229,"Weight:
							126 lbs (57 kg)","Born:
							1969-04-29,Birthplace:
							Deerfield Beach, Florida, United States of America,Height:
							5 ft 7 in (170 cm),Weight:
							126 lbs (57 kg)",0
"Amy 18",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"640,301",9824,NA,"Height:
							5 ft 6 in (168 cm)",0
"Tegan Tate","Gender:
							Female","Mar 11, 1991","Measurements:
								32C-23-33","Height:
								4 ft 11 in (150 cm)","Pornstar Profile Views:
								44,308","Career Status:
							Active
                        ","Interested in:
							Guys and Girls","
        874        ","
        1.3M        ",5979,"Weight:
								95 lbs (43 kg)","Gender:
							Female,Birthday:
							Mar 11, 1991,Age:
							27,Measurements:
								32C-23-33,Height:
								4 ft 11 in (150 cm),Weight:
								95 lbs (43 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Black,Tattoos:
							Yes,Relationship status:
							Open,Interested in:
							Guys and Girls,Pornstar Profile Views:
								44,308,Career Status:
							Active
                        ,Career Start and End:
							
								2011 to
								Present							
						,Profile Views:
                                3,291,Videos Watched:
                                66,Joined:
                                7 months ago",1
"Deadra Dee",NA,NA,NA,NA,NA,NA,NA,NA,"846,201",7498,NA,"",0
"Roxanna Milana",NA,NA,NA,NA,NA,NA,NA,NA,"277,306",6414,NA,"Born:
							1986-09-20,Birthplace:
							Moscow, Russia",0
"Erika Vuitton",NA,NA,NA,"Height:
							5 ft 8 in (173 cm)",NA,NA,NA,NA,"2,506,072",6691,"Weight:
							130 lbs (59 kg)","Born:
							1986-12-15,Birthplace:
							Oceanside, California, United States of America,Height:
							5 ft 8 in (173 cm),Weight:
							130 lbs (59 kg)",0
"Pietra",NA,NA,NA,NA,NA,NA,NA,NA,"3,001,148",6113,NA,"",0
"Daisy Chainz",NA,NA,NA,"Height:
							5 ft 0 in (152 cm)",NA,NA,NA,NA,"1,422,783",6556,"Weight:
							106 lbs (48 kg)","Birthplace:
							Arizona, United States of America,Height:
							5 ft 0 in (152 cm),Weight:
							106 lbs (48 kg)",0
"Lara Page",NA,NA,NA,"Height:
							5 ft 4 in (163 cm)",NA,NA,NA,NA,"2,629,424",6783,"Weight:
							99 lbs (45 kg)","Born:
							1989-09-17,Birthplace:
							Russia,Height:
							5 ft 4 in (163 cm),Weight:
							99 lbs (45 kg)",0
"Sydnee Taylor",NA,NA,NA,"Height:
							4 ft 11 in (150 cm)",NA,NA,NA,NA,"297,187",7672,"Weight:
							105 lbs (48 kg)","Born:
							1993-02-25,Height:
							4 ft 11 in (150 cm),Weight:
							105 lbs (48 kg)",0
"Taylor Steele",NA,NA,NA,"Height:
							5 ft 3 in (160 cm)",NA,NA,NA,NA,"113,359",7230,"Weight:
							154 lbs (70 kg)","Born:
							1988-02-24,Birthplace:
							Toronto, Ontario, Canada,Height:
							5 ft 3 in (160 cm),Weight:
							154 lbs (70 kg)",0
"Cali Marie",NA,NA,NA,"Height:
							5 ft 5 in (165 cm)",NA,NA,NA,NA,"211,256",8209,"Weight:
							106 lbs (48 kg)","Born:
							1985-05-30,Birthplace:
							Cleveland, Ohio, United States of America,Height:
							5 ft 5 in (165 cm),Weight:
							106 lbs (48 kg)",0
"Roxy Dee",NA,NA,NA,"Height:
							5 ft 6 in (168 cm)",NA,NA,NA,NA,"1,272,459",7424,"Weight:
							126 lbs (57 kg)","Born:
							1990-09-18,Birthplace:
							Russia,Height:
							5 ft 6 in (168 cm),Weight:
							126 lbs (57 kg)",0
"Sablique Von Lux",NA,NA,NA,"Height:
							6 ft 0 in (183 cm)",NA,NA,NA,NA,"17,071",6652,"Weight:
							154 lbs (70 kg)","Born:
							1989-07-23,Height:
							6 ft 0 in (183 cm),Weight:
							154 lbs (70 kg)",0
"Savannah Stevens",NA,NA,NA,NA,NA,NA,NA,NA,"418,509",6889,NA,"Born:
							1993-06-04,Birthplace:
							Texas, United States of America",0
"Yumi Lee",NA,NA,NA,"Height:
							5 ft 7 in (170 cm)",NA,NA,NA,NA,"821,996",7693,"Weight:
							112 lbs (51 kg)","Born:
							1979-03-16,Birthplace:
							Seoul, Korea, Republic of,Height:
							5 ft 7 in (170 cm),Weight:
							112 lbs (51 kg)",0
"Tamra Millan",NA,NA,NA,"Height:
							4 ft 11 in (150 cm)",NA,NA,NA,NA,"891,909",6101,"Weight:
							110 lbs (50 kg)","Birthplace:
							Richmond, California, United States of America,Height:
							4 ft 11 in (150 cm),Weight:
							110 lbs (50 kg)",0
"SexySpunkyGirl","Gender:
							Couple","May 6, 1989","Measurements:
								36D-27-40","Height:
								5 ft 6 in (168 cm)","Pornstar Profile Views:
								26,575","Career Status:
							Active
                        ","Interested in:
							Girls","
        11.2K        ","
        2M        ",6245,"Weight:
								126 lbs (57 kg)","Gender:
							Couple,Birthday:
							May 6, 1989,Age:
							29,Measurements:
								36D-27-40,Height:
								5 ft 6 in (168 cm),Weight:
								126 lbs (57 kg),Ethnicity:
								White,Background:
								American,Hair Color:
								Blonde,Piercings:
							Yes,Interests and hobbies:
								Working out, dancing to any kind of music, I love shaking my ass and twerking!,Relationship status:
							Open,Interested in:
							Girls,City and Country:
							Spunkytown, CA, US,Turn Ons:
								Humor, talking dirty, getting massaged, Anal play, honey on his cock and balls then sucking him and fucking!!!,Turn Offs:
								Bad Breath, following the rules of society and media,Pornstar Profile Views:
								26,575,Career Status:
							Active
                        ,Career Start and End:
							
								2015 to
								Present							
						,Profile Views:
                                98,465,Videos Watched:
                                555,Joined:
                                4 years ago",1
